	event_id	factlets_cluster_id	fact	context	label
1716	2020_09_03_0	factlets_cluster21	he refuses provide funds states cities must receive recover “ , cuomo wrote twitter “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1717	2020_09_03_0	factlets_cluster22	portland mayor ted wheeler twitter statement late wednesday said , “ trump threatens withdraw federal funds , possibly including health , education , safety net dollars americans need get pandemic economic crisis .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1718	2020_09_03_0	factlets_cluster22	portland mayor ted wheeler rebuked president twitter threatening pull funds “ americans need get pandemic economic crisis “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1719	2020_09_03_0	factlets_cluster24	trump signed five-page memo ordering federal agency heads submit report office management budget detailing federal funds provided seattle , portland , new york city washington , d.c. within 14 days .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1720	2020_09_03_0	factlets_cluster24	trump wednesday signed five-page memo ordering federal agencies send reports white house office management budget federal funds going four cities redirected , according new york post .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1721	2020_09_03_0	factlets_cluster24	the white house announced instructed federal agencies prepare reports white house office management budget , setting timeline agency restrict federal grants going “ anarchist jurisdictions “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1722	2020_09_03_0	factlets_cluster33	office management budget director russell vought said review help ensure federal resources “ flowing lawless cities ’ squandered “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1723	2020_09_03_0	factlets_cluster33	vought said statement “ taking action exploring options ensure federal resources flowing lawless cities ’ squandered “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1724	2020_09_03_0	factlets_cluster34	“ the lack law order surrounding riots , response local leadership , dereliction duty .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1725	2020_09_03_0	factlets_cluster35	our men women blue handcuffed local leadership efforts respond riots protect fellow citizens “ , vought said statement .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1726	2020_09_03_0	factlets_cluster36	federal agencies must detail 'all federal funds provided seattle , portland , new york city , washington , d.c . '	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1727	2020_09_03_0	factlets_cluster41	washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless “ cities , including seattle , portland , new york washington .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1728	2020_09_03_0	factlets_cluster49	the memo gives barr two-week deadline compile make public list designated “ anarchist jurisdictions “ , trump says defined primarily forcefully authorities allowed local police respond recent protests .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1729	2020_09_03_0	factlets_cluster53	trump orders funding review new york , other ‘ lawless ’ cities	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1730	2020_09_03_0	factlets_cluster53	trump orders federal agencies review defunding new york , 3 ‘ lawless ’ cities	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1731	2020_09_03_0	factlets_cluster54	( bloomberg ) -- president donald trump ordering review funding democratic-run cities epicenters wave protests demanding racial justice , saying so-called “ anarchist jurisdictions “ disfavored federal money .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1732	2020_09_03_0	factlets_cluster55	trump signed memorandum wednesday aimed specifically new york , portland , seattle washington , d.c. , including steps could affect u.s. cities .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1733	2020_09_03_0	factlets_cluster56	the document calls white house office management budget detail within two weeks federal agencies submit reports detailing funding four cities .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1734	2020_09_03_0	factlets_cluster61	new york senator chuck schumer vowed protect new york city threat funding “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1735	2020_09_03_0	factlets_cluster68	his democratic opponent , joe biden , said would go kenosha thursday visit blake ’ family .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1736	2020_09_03_0	factlets_cluster71	the official memo sent mr. trump obm chief attorney general william barr wednesday accuses democratic state leaders mayors cities including portland , seattle , new york allowing “ persistent outrageous acts violence destruction “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1737	2020_09_03_0	factlets_cluster88	mr. trump said memo barr report back within 14 days identifying “ anarchist jurisdictions “ officials “ refused undertake reasonable measures “ stop violence property destruction .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1738	2020_09_03_0	factlets_cluster89	it 's first time mr. trump tried deprive u.s. cities federal funds enacting policies dislikes .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1739	2020_09_03_0	factlets_cluster93	biden wife visit kenosha thursday , planned hold “ community meeting “ “ bring together americans heal address challenges face “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1740	2020_09_03_0	factlets_cluster94	they also going meet members blake 's family .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	0
1741	2020_09_03_0	factlets_cluster100	the official title memo claims state local officials allowing harm done cities : “ memorandum reviewing funding state local government recipients that are permitting anarchy , violence , destruction american cities “ .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1742	2020_09_03_0	factlets_cluster101	according memo , federal agencies given two weeks “ submit report director omb detailing federal funds provided seattle , portland , new york city , washington , d.c. , components “ four cities -- democratic mayors criticized president past .	u.s. president donald trump saluted disembarks air force one returning washington travel wilmington , north carolina joint base andrews , maryland , u.s. , september 2 , 2020 . reuters/leah millis washington ( reuters ) - president donald trump signed memo wednesday threatens cut federal funding “ lawless ” cities , including seattle , portland , new york washington . “ my administration allow federal tax dollars fund cities allow deteriorate lawless zones , ” said memo , released white house . the memo instructs attorney general william barr develop	1
1743	2020_08_18_9	factlets_cluster-20	the pentagon insists esper proposed cuts even seen proposal action .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1744	2020_08_18_9	factlets_cluster-15	a short time later , esper tweeted “ stated yesterday response inaccurate story , i directed approved cuts military healthcare system future budgets .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1745	2020_08_18_9	factlets_cluster-14	tensions president donald trump defense secretary mark esper continue erupt publicly , recently twitter kerfuffle spilled public view whether esper defense department supporting cuts $ 2 billion military health care budget .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1746	2020_08_18_9	factlets_cluster-12	any potential changes health system pursued manner ensures ability continue support department ’ operational requirements maintain beneficiaries access quality health care “ .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	0
1747	2020_08_18_9	factlets_cluster-10	pentagon spokesperson lisa lawrence told politico system “ continually assesses effectively align assets support national defense strategy “ .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	0
1748	2020_08_18_9	factlets_cluster-2	the president tweeted rebuke hours politico reported department defense officials suggesting cutting health care next five years part secretary mark esper mark esperovernight defense : trump rejects major cut military health care | senate report says trump campaign 's russia contacts posed 'grave ' threat trump says rejected pentagon proposal slash military health care overnight defense : midshipmen covid-19 | worries reopenings | snowden pardon gets bad reviews key lawmakers | eyes turn democratic convention more ’ cost-cutting initiatives .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	0
1749	2020_08_18_9	factlets_cluster-1	president trump donald john trumpthe memo : democrats pitch biden back-to-normal candidate obama congratulates biden formal nomination jill biden gives personal portrait husband joe more said monday night rejected proposal pentagon cut military health care $ 2.2 billion pandemic .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	0
1750	2020_08_18_9	factlets_cluster0	trump says rejected pentagon proposal slash military health care	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1751	2020_08_18_9	factlets_cluster1	“ a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected “ , trump tweeted “ .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1752	2020_08_18_9	factlets_cluster1	a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1753	2020_08_18_9	factlets_cluster5	president donald trump monday said rejected proposal working way pentagon cut military health services $ 2.2 billion part overall spending review .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1754	2020_08_18_9	factlets_cluster5	( reuters ) - u.s. president donald trump said rejected pentagon proposal cut military healthcare $ 2.2 billion , although reduction appear formally proposed .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1755	2020_08_18_9	factlets_cluster10	the cut proposed military health system next five years came part effort esper started last year goal eliminating inefficiencies within pentagon 's coffers , politico reported .	file photo : u.s. president donald trump delivers campaign speech mankato regional airport mankato , minnesota , u.s. , august 17 , 2020 . reuters/tom brenner ( reuters ) - u.s. president donald trump said late monday rejected pentagon proposal cut military healthcare $ 2.2 billion . politico reported politi.co/2e5gqqs sunday pentagon officials working defense secretary mark esper 's cost-cutting review u.s. defense department proposed slashing military healthcare $ 2.2 billion . ” a proposal pentagon officials slash military healthcare $ 2.2 billion dollars firmly totally rejected . we nothing	1
1756	2020_08_19_4	factlets_cluster-6	the judge asked clinesmith agreed everything outlined durham ’ criminal information court filed friday clinesmith true , replied , “ yes , honor “ .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1757	2020_08_19_4	factlets_cluster-3	§ 1001 ( ) ( 3 ) “ false statements “ .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	0
1758	2020_08_19_4	factlets_cluster-1	ex-fbi lawyer kevin clinesmith pleads guilty durham investigation	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1759	2020_08_19_4	factlets_cluster0	the former fbi lawyer charged u.s. attorney john durham ’ investigation investigators pleaded guilty wednesday false statements charge fraudulently altering cia email obtain surveillance former trump campaign associate .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1760	2020_08_19_4	factlets_cluster0	clinesmith , worked investigation former secretary state hillary clinton ’ private email server well fbi ’ crossfire hurricane inquiry special counsel robert mueller ’ team trump-russia inquiry , admitted falsified document bureau ’ efforts renew foreign intelligence surveillance act authority wiretap carter page , foreign policy adviser now-president trump 's 2016 campaign .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1761	2020_08_19_4	factlets_cluster0	former fbi lawyer kevin clinesmith expected plead guilty wednesday federal court falsifying document part bureau 's early-stage probe whether president donald trump 's 2016 campaign colluded russian government .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1762	2020_08_19_4	factlets_cluster0	clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1763	2020_08_19_4	factlets_cluster0	former fbi lawyer kevin clinesmith pleaded guilty wednesday falsifying documents used continue surveillance president trump ’ 2016 campaign aide carter page .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1764	2020_08_19_4	factlets_cluster0	clinesmith , provided legal advice agents working russia probe hillary clinton email investigation , admitted altering email 2017 fbi could continue monitor mr .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1765	2020_08_19_4	factlets_cluster0	washington ( ap ) — a former fbi lawyer pleaded guilty wednesday altering document related secret surveillance former trump campaign adviser russia investigation .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
1766	2020_08_19_4	factlets_cluster0	kevin clinesmith first current former official charged special justice department review investigation ties russia donald trump 's 2016 presidential campaign .	washington ( reuters ) - former fbi lawyer kevin clinesmith pleaded guilty wednesday federal court falsifying document part bureau ’ early-stage probe whether president donald trump ’ 2016 campaign colluded russian government . file photo : the federal bureau investigation seal seen fbi headquarters washington , u.s. june 14 , 2018 . reuters/yuri gripas clinesmith first person criminally charged investigation john durham , federal prosecutor tapped probe mistakes fbi made sought warrant conduct surveillance former trump campaign adviser carter page . during virtual	1
